code,province,date,avg_relative_humidity
168,Jeollanam-do,2020-07-18,85.8
169,Jeollanam-do,2020-07-18,92.8
170,Jeollanam-do,2020-07-18,91.3
172,Jeollabuk-do,2020-07-18,77.6
174,Jeollanam-do,2020-07-18,86.1
177,Chungcheongnam-do,2020-07-18,81.9
184,Jeju-do,2020-07-18,75.4
185,Jeju-do,2020-07-18,92.4
188,Jeju-do,2020-07-18,88.6
189,Jeju-do,2020-07-18,93.6
192,Gyeongsangnam-do,2020-07-18,84.8
201,Incheon,2020-07-18,84.1
202,Gyeonggi-do,2020-07-18,79.4
203,Gyeonggi-do,2020-07-18,76.9
211,Gangwon-do,2020-07-18,72.3
212,Gangwon-do,2020-07-18,75.4
216,Gangwon-do,2020-07-18,80.6
217,Gangwon-do,2020-07-18,76.4
221,Chungcheongbuk-do,2020-07-18,76.6
226,Chungcheongbuk-do,2020-07-18,72.1
232,Chungcheongnam-do,2020-07-18,76.1
235,Chungcheongnam-do,2020-07-18,81
236,Chungcheongnam-do,2020-07-18,78.3
238,Chungcheongnam-do,2020-07-18,76.5
239,Sejong,2020-07-18,68.9
243,Chungcheongnam-do,2020-07-18,80
244,Jeollabuk-do,2020-07-18,80.4
245,Jeollabuk-do,2020-07-18,72.4
247,Jeollabuk-do,2020-07-18,78.5
248,Jeollabuk-do,2020-07-18,80.8
251,Jeollabuk-do,2020-07-18,75.3
252,Jeollanam-do,2020-07-18,76.9
253,Gyeongsangnam-do,2020-07-18,80.4
254,Jeollabuk-do,2020-07-18,75.9
255,Gyeongsangnam-do,2020-07-18,82.9
257,Gyeongsangnam-do,2020-07-18,78
258,Jeollanam-do,2020-07-18,85.4
259,Jeollanam-do,2020-07-18,82.8
260,Jeollanam-do,2020-07-18,84.4
261,Jeollanam-do,2020-07-18,84.9
262,Jeollanam-do,2020-07-18,86.8
263,Gyeongsangnam-do,2020-07-18,80.4
264,Gyeongsangnam-do,2020-07-18,77.1
266,Jeollanam-do,2020-07-18,78.8
268,Jeollanam-do,2020-07-18,85
271,Gyeongsangbuk-do,2020-07-18,78.3
272,Gyeongsangbuk-do,2020-07-18,81.6
273,Gyeongsangbuk-do,2020-07-18,82.5
276,Gyeongsangbuk-do,2020-07-18,87.1
277,Gyeongsangbuk-do,2020-07-18,83.8
278,Gyeongsangbuk-do,2020-07-18,79
279,Gyeongsangbuk-do,2020-07-18,85.6
281,Gyeongsangbuk-do,2020-07-18,81.9
283,Gyeongsangbuk-do,2020-07-18,81.9
284,Gyeongsangnam-do,2020-07-18,82.4
285,Gyeongsangnam-do,2020-07-18,81.3
288,Gyeongsangnam-do,2020-07-18,73
289,Gyeongsangnam-do,2020-07-18,80.5
294,Gyeongsangnam-do,2020-07-18,82.6
295,Gyeongsangnam-do,2020-07-18,85.6
90,Gangwon-do,2020-07-19,88.8
93,Gangwon-do,2020-07-19,94.4
95,Gangwon-do,2020-07-19,98.8
98,Gyeonggi-do,2020-07-19,92.3
99,Gyeonggi-do,2020-07-19,89
100,Gangwon-do,2020-07-19,87.3
101,Gangwon-do,2020-07-19,87.4
102,Incheon,2020-07-19,99
104,Gangwon-do,2020-07-19,87.6
105,Gangwon-do,2020-07-19,82.6
106,Gangwon-do,2020-07-19,90
108,Seoul,2020-07-19,81.6
112,Incheon,2020-07-19,79.5
114,Gangwon-do,2020-07-19,65.9
115,Gyeongsangbuk-do,2020-07-19,97.4
119,Gyeonggi-do,2020-07-19,83.3
121,Gangwon-do,2020-07-19,80.9
127,Chungcheongbuk-do,2020-07-19,76.8
129,Chungcheongnam-do,2020-07-19,82.5
130,Gyeongsangbuk-do,2020-07-19,93.1
131,Chungcheongbuk-do,2020-07-19,73.5
133,Daejeon,2020-07-19,85
135,Chungcheongbuk-do,2020-07-19,83.8
136,Gyeongsangbuk-do,2020-07-19,84.4
137,Gyeongsangbuk-do,2020-07-19,91.3
138,Gyeongsangbuk-do,2020-07-19,89.8
140,Jeollabuk-do,2020-07-19,80.6
143,Daegu,2020-07-19,78.4
146,Jeollabuk-do,2020-07-19,71.8
152,Ulsan,2020-07-19,96.5
155,Gyeongsangnam-do,2020-07-19,88.6
156,Gwangju,2020-07-19,88.6
159,Busan,2020-07-19,91.6
162,Gyeongsangnam-do,2020-07-19,97.1
165,Jeollanam-do,2020-07-19,85.3
168,Jeollanam-do,2020-07-19,97.4
169,Jeollanam-do,2020-07-19,98
170,Jeollanam-do,2020-07-19,92.4
172,Jeollabuk-do,2020-07-19,84.1
174,Jeollanam-do,2020-07-19,91.5
177,Chungcheongnam-do,2020-07-19,84.3
184,Jeju-do,2020-07-19,70.8
185,Jeju-do,2020-07-19,98.4
188,Jeju-do,2020-07-19,93.3
189,Jeju-do,2020-07-19,99
192,Gyeongsangnam-do,2020-07-19,94.1
201,Incheon,2020-07-19,90.9
202,Gyeonggi-do,2020-07-19,85.5
203,Gyeonggi-do,2020-07-19,91.9
211,Gangwon-do,2020-07-19,84.1
212,Gangwon-do,2020-07-19,85.3
216,Gangwon-do,2020-07-19,83.1
217,Gangwon-do,2020-07-19,82.3
221,Chungcheongbuk-do,2020-07-19,81.9
226,Chungcheongbuk-do,2020-07-19,81.8
232,Chungcheongnam-do,2020-07-19,82.9
235,Chungcheongnam-do,2020-07-19,76.1
236,Chungcheongnam-do,2020-07-19,82
238,Chungcheongnam-do,2020-07-19,77.4
239,Sejong,2020-07-19,78.9
243,Chungcheongnam-do,2020-07-19,79.8
244,Jeollabuk-do,2020-07-19,83.5
245,Jeollabuk-do,2020-07-19,71.1
247,Jeollabuk-do,2020-07-19,78
248,Jeollabuk-do,2020-07-19,86.8
251,Jeollabuk-do,2020-07-19,75.6
252,Jeollanam-do,2020-07-19,82.9
253,Gyeongsangnam-do,2020-07-19,92.5
254,Jeollabuk-do,2020-07-19,82.4
255,Gyeongsangnam-do,2020-07-19,91
257,Gyeongsangnam-do,2020-07-19,92.3
258,Jeollanam-do,2020-07-19,92.5
259,Jeollanam-do,2020-07-19,87.1
260,Jeollanam-do,2020-07-19,90.4
261,Jeollanam-do,2020-07-19,85.1
262,Jeollanam-do,2020-07-19,93
263,Gyeongsangnam-do,2020-07-19,86.9
264,Gyeongsangnam-do,2020-07-19,85.1
266,Jeollanam-do,2020-07-19,86.4
268,Jeollanam-do,2020-07-19,89.3
271,Gyeongsangbuk-do,2020-07-19,92.3
272,Gyeongsangbuk-do,2020-07-19,89.3
273,Gyeongsangbuk-do,2020-07-19,90.1
276,Gyeongsangbuk-do,2020-07-19,96.5
277,Gyeongsangbuk-do,2020-07-19,95.3
278,Gyeongsangbuk-do,2020-07-19,88.4
279,Gyeongsangbuk-do,2020-07-19,92.8
281,Gyeongsangbuk-do,2020-07-19,88.1
283,Gyeongsangbuk-do,2020-07-19,89.4
284,Gyeongsangnam-do,2020-07-19,86.6
285,Gyeongsangnam-do,2020-07-19,91.4
288,Gyeongsangnam-do,2020-07-19,85.4
289,Gyeongsangnam-do,2020-07-19,88.8
294,Gyeongsangnam-do,2020-07-19,94
295,Gyeongsangnam-do,2020-07-19,94.4
90,Gangwon-do,2020-07-20,67.8
93,Gangwon-do,2020-07-20,92.5
95,Gangwon-do,2020-07-20,99.3
98,Gyeonggi-do,2020-07-20,93.9
99,Gyeonggi-do,2020-07-20,93.8
100,Gangwon-do,2020-07-20,87.8
101,Gangwon-do,2020-07-20,82
102,Incheon,2020-07-20,94.8
104,Gangwon-do,2020-07-20,71.3
105,Gangwon-do,2020-07-20,67.5
106,Gangwon-do,2020-07-20,78.8
108,Seoul,2020-07-20,86.3
112,Incheon,2020-07-20,87.4
114,Gangwon-do,2020-07-20,78.3
115,Gyeongsangbuk-do,2020-07-20,97
119,Gyeonggi-do,2020-07-20,90.8
121,Gangwon-do,2020-07-20,82.1
127,Chungcheongbuk-do,2020-07-20,86
129,Chungcheongnam-do,2020-07-20,90.9
130,Gyeongsangbuk-do,2020-07-20,82.5
131,Chungcheongbuk-do,2020-07-20,80.8
133,Daejeon,2020-07-20,92.9
135,Chungcheongbuk-do,2020-07-20,83.9
136,Gyeongsangbuk-do,2020-07-20,80.3
137,Gyeongsangbuk-do,2020-07-20,90.4
138,Gyeongsangbuk-do,2020-07-20,69.1
140,Jeollabuk-do,2020-07-20,90.9
143,Daegu,2020-07-20,63.4
146,Jeollabuk-do,2020-07-20,87.4
152,Ulsan,2020-07-20,82
155,Gyeongsangnam-do,2020-07-20,84.5
156,Gwangju,2020-07-20,94.1
159,Busan,2020-07-20,89.8
162,Gyeongsangnam-do,2020-07-20,92.4
165,Jeollanam-do,2020-07-20,91
168,Jeollanam-do,2020-07-20,95.4
169,Jeollanam-do,2020-07-20,96.8
170,Jeollanam-do,2020-07-20,83.9
172,Jeollabuk-do,2020-07-20,92.1
174,Jeollanam-do,2020-07-20,86
177,Chungcheongnam-do,2020-07-20,87.8
184,Jeju-do,2020-07-20,84.1
185,Jeju-do,2020-07-20,95.1
188,Jeju-do,2020-07-20,89.3
189,Jeju-do,2020-07-20,97.6
192,Gyeongsangnam-do,2020-07-20,88
201,Incheon,2020-07-20,93
202,Gyeonggi-do,2020-07-20,86.8
203,Gyeonggi-do,2020-07-20,92.5
211,Gangwon-do,2020-07-20,80.9
212,Gangwon-do,2020-07-20,80.9
216,Gangwon-do,2020-07-20,78.4
217,Gangwon-do,2020-07-20,85
221,Chungcheongbuk-do,2020-07-20,89.4
226,Chungcheongbuk-do,2020-07-20,87.9
232,Chungcheongnam-do,2020-07-20,92.5
235,Chungcheongnam-do,2020-07-20,92.5
236,Chungcheongnam-do,2020-07-20,89.4
238,Chungcheongnam-do,2020-07-20,83.9
239,Sejong,2020-07-20,84.9
243,Chungcheongnam-do,2020-07-20,92.3
244,Jeollabuk-do,2020-07-20,89.6
245,Jeollabuk-do,2020-07-20,87.1
247,Jeollabuk-do,2020-07-20,84.5
248,Jeollabuk-do,2020-07-20,90.1
251,Jeollabuk-do,2020-07-20,87.8
252,Jeollanam-do,2020-07-20,89.9
253,Gyeongsangnam-do,2020-07-20,89.5
254,Jeollabuk-do,2020-07-20,85.9
255,Gyeongsangnam-do,2020-07-20,87.1
257,Gyeongsangnam-do,2020-07-20,90.5
258,Jeollanam-do,2020-07-20,87.3
259,Jeollanam-do,2020-07-20,84.6
260,Jeollanam-do,2020-07-20,85.3
261,Jeollanam-do,2020-07-20,88.6
262,Jeollanam-do,2020-07-20,88
263,Gyeongsangnam-do,2020-07-20,77.4
264,Gyeongsangnam-do,2020-07-20,81.8
266,Jeollanam-do,2020-07-20,84.9
268,Jeollanam-do,2020-07-20,89.6
271,Gyeongsangbuk-do,2020-07-20,86.9
272,Gyeongsangbuk-do,2020-07-20,83.8
273,Gyeongsangbuk-do,2020-07-20,86
276,Gyeongsangbuk-do,2020-07-20,85.3
277,Gyeongsangbuk-do,2020-07-20,78.1
278,Gyeongsangbuk-do,2020-07-20,78.8
279,Gyeongsangbuk-do,2020-07-20,90
281,Gyeongsangbuk-do,2020-07-20,75.8
283,Gyeongsangbuk-do,2020-07-20,79.8
284,Gyeongsangnam-do,2020-07-20,81.4
285,Gyeongsangnam-do,2020-07-20,82.3
288,Gyeongsangnam-do,2020-07-20,77.8
289,Gyeongsangnam-do,2020-07-20,85.9
294,Gyeongsangnam-do,2020-07-20,90
295,Gyeongsangnam-do,2020-07-20,85.9
90,Gangwon-do,2020-07-21,71.9
93,Gangwon-do,2020-07-21,78.1
95,Gangwon-do,2020-07-21,87.8
98,Gyeonggi-do,2020-07-21,86.4
99,Gyeonggi-do,2020-07-21,86.4
100,Gangwon-do,2020-07-21,84.8
101,Gangwon-do,2020-07-21,73.8
102,Incheon,2020-07-21,96.5
104,Gangwon-do,2020-07-21,67.6
105,Gangwon-do,2020-07-21,64.1
106,Gangwon-do,2020-07-21,69.8
108,Seoul,2020-07-21,77
112,Incheon,2020-07-21,79.3
114,Gangwon-do,2020-07-21,65.9
115,Gyeongsangbuk-do,2020-07-21,76.8
119,Gyeonggi-do,2020-07-21,82
121,Gangwon-do,2020-07-21,76.5
127,Chungcheongbuk-do,2020-07-21,74.1
129,Chungcheongnam-do,2020-07-21,78.3
130,Gyeongsangbuk-do,2020-07-21,75.4
131,Chungcheongbuk-do,2020-07-21,66.8
133,Daejeon,2020-07-21,79.3
135,Chungcheongbuk-do,2020-07-21,73.5
136,Gyeongsangbuk-do,2020-07-21,70.5
137,Gyeongsangbuk-do,2020-07-21,74.9
138,Gyeongsangbuk-do,2020-07-21,76.4
140,Jeollabuk-do,2020-07-21,83.6
143,Daegu,2020-07-21,64.9
146,Jeollabuk-do,2020-07-21,77
152,Ulsan,2020-07-21,75.8
155,Gyeongsangnam-do,2020-07-21,81.3
156,Gwangju,2020-07-21,87.8
159,Busan,2020-07-21,84.6
162,Gyeongsangnam-do,2020-07-21,92.5
165,Jeollanam-do,2020-07-21,91.9
168,Jeollanam-do,2020-07-21,90.9
169,Jeollanam-do,2020-07-21,97.1
170,Jeollanam-do,2020-07-21,94.4
172,Jeollabuk-do,2020-07-21,86.3
174,Jeollanam-do,2020-07-21,87.4
177,Chungcheongnam-do,2020-07-21,78.8
184,Jeju-do,2020-07-21,89.4
185,Jeju-do,2020-07-21,98.6
188,Jeju-do,2020-07-21,88.3
189,Jeju-do,2020-07-21,98.5
192,Gyeongsangnam-do,2020-07-21,84.4
201,Incheon,2020-07-21,87.6
202,Gyeonggi-do,2020-07-21,78.5
203,Gyeonggi-do,2020-07-21,80.9
211,Gangwon-do,2020-07-21,73.6
212,Gangwon-do,2020-07-21,73.5
216,Gangwon-do,2020-07-21,78.3
217,Gangwon-do,2020-07-21,76.8
221,Chungcheongbuk-do,2020-07-21,79.9
226,Chungcheongbuk-do,2020-07-21,76.3
232,Chungcheongnam-do,2020-07-21,80.3
235,Chungcheongnam-do,2020-07-21,83.4
236,Chungcheongnam-do,2020-07-21,78.3
238,Chungcheongnam-do,2020-07-21,77.1
239,Sejong,2020-07-21,73.4
243,Chungcheongnam-do,2020-07-21,86
244,Jeollabuk-do,2020-07-21,82.6
245,Jeollabuk-do,2020-07-21,78.8
247,Jeollabuk-do,2020-07-21,81.3
248,Jeollabuk-do,2020-07-21,82.6
251,Jeollabuk-do,2020-07-21,80.5
252,Jeollanam-do,2020-07-21,83.9
253,Gyeongsangnam-do,2020-07-21,81.6
254,Jeollabuk-do,2020-07-21,81.5
255,Gyeongsangnam-do,2020-07-21,85.4
257,Gyeongsangnam-do,2020-07-21,79.9
258,Jeollanam-do,2020-07-21,88.3
259,Jeollanam-do,2020-07-21,87
260,Jeollanam-do,2020-07-21,88.5
261,Jeollanam-do,2020-07-21,93
262,Jeollanam-do,2020-07-21,91
263,Gyeongsangnam-do,2020-07-21,79.5
264,Gyeongsangnam-do,2020-07-21,79
266,Jeollanam-do,2020-07-21,82.5
268,Jeollanam-do,2020-07-21,96.3
271,Gyeongsangbuk-do,2020-07-21,79.3
272,Gyeongsangbuk-do,2020-07-21,76.1
273,Gyeongsangbuk-do,2020-07-21,74.6
276,Gyeongsangbuk-do,2020-07-21,83
277,Gyeongsangbuk-do,2020-07-21,73.6
278,Gyeongsangbuk-do,2020-07-21,75.1
279,Gyeongsangbuk-do,2020-07-21,82.3
281,Gyeongsangbuk-do,2020-07-21,72.1
283,Gyeongsangbuk-do,2020-07-21,71.3
284,Gyeongsangnam-do,2020-07-21,83.3
285,Gyeongsangnam-do,2020-07-21,83.6
288,Gyeongsangnam-do,2020-07-21,72.9
289,Gyeongsangnam-do,2020-07-21,83.6
294,Gyeongsangnam-do,2020-07-21,84.5
295,Gyeongsangnam-do,2020-07-21,84.8
90,Gangwon-do,2020-07-22,87.8
93,Gangwon-do,2020-07-22,92.4
95,Gangwon-do,2020-07-22,94.5
98,Gyeonggi-do,2020-07-22,93.9
99,Gyeonggi-do,2020-07-22,94.1
100,Gangwon-do,2020-07-22,92.5
101,Gangwon-do,2020-07-22,82
102,Incheon,2020-07-22,93.3
104,Gangwon-do,2020-07-22,84.9
105,Gangwon-do,2020-07-22,78.5
106,Gangwon-do,2020-07-22,88.4
108,Seoul,2020-07-22,89.3
112,Incheon,2020-07-22,96.1
114,Gangwon-do,2020-07-22,81.5
115,Gyeongsangbuk-do,2020-07-22,86.9
119,Gyeonggi-do,2020-07-22,96.5
121,Gangwon-do,2020-07-22,90.5
127,Chungcheongbuk-do,2020-07-22,92.1
129,Chungcheongnam-do,2020-07-22,87.9
130,Gyeongsangbuk-do,2020-07-22,88.1
131,Chungcheongbuk-do,2020-07-22,86.4
133,Daejeon,2020-07-22,94.9
135,Chungcheongbuk-do,2020-07-22,90.1
136,Gyeongsangbuk-do,2020-07-22,89.5
137,Gyeongsangbuk-do,2020-07-22,97.6
138,Gyeongsangbuk-do,2020-07-22,94.8
140,Jeollabuk-do,2020-07-22,95.4
143,Daegu,2020-07-22,94.3
146,Jeollabuk-do,2020-07-22,93.3
152,Ulsan,2020-07-22,98
155,Gyeongsangnam-do,2020-07-22,93.3
156,Gwangju,2020-07-22,99
159,Busan,2020-07-22,95.6
162,Gyeongsangnam-do,2020-07-22,100
165,Jeollanam-do,2020-07-22,98.3
168,Jeollanam-do,2020-07-22,99.9
169,Jeollanam-do,2020-07-22,99
170,Jeollanam-do,2020-07-22,95.1
172,Jeollabuk-do,2020-07-22,98.5
174,Jeollanam-do,2020-07-22,96.4
177,Chungcheongnam-do,2020-07-22,88.9
184,Jeju-do,2020-07-22,85.8
185,Jeju-do,2020-07-22,100
188,Jeju-do,2020-07-22,92.3
189,Jeju-do,2020-07-22,98.6
192,Gyeongsangnam-do,2020-07-22,95.3
201,Incheon,2020-07-22,97.1
202,Gyeonggi-do,2020-07-22,93
203,Gyeonggi-do,2020-07-22,98.8
211,Gangwon-do,2020-07-22,81
212,Gangwon-do,2020-07-22,82.9
216,Gangwon-do,2020-07-22,89.1
217,Gangwon-do,2020-07-22,89.1
221,Chungcheongbuk-do,2020-07-22,91.9
226,Chungcheongbuk-do,2020-07-22,96.9
232,Chungcheongnam-do,2020-07-22,98.9
235,Chungcheongnam-do,2020-07-22,91.8
236,Chungcheongnam-do,2020-07-22,92.9
238,Chungcheongnam-do,2020-07-22,95.5
239,Sejong,2020-07-22,91.4
243,Chungcheongnam-do,2020-07-22,97.6
244,Jeollabuk-do,2020-07-22,97.6
247,Jeollabuk-do,2020-07-22,97.9
248,Jeollabuk-do,2020-07-22,100
251,Jeollabuk-do,2020-07-22,93.4
252,Jeollanam-do,2020-07-22,95.1
253,Gyeongsangnam-do,2020-07-22,97.4
254,Jeollabuk-do,2020-07-22,97.1
255,Gyeongsangnam-do,2020-07-22,98.3
257,Gyeongsangnam-do,2020-07-22,97.5
258,Jeollanam-do,2020-07-22,96.1
259,Jeollanam-do,2020-07-22,91.9
260,Jeollanam-do,2020-07-22,95.3
261,Jeollanam-do,2020-07-22,96.6
262,Jeollanam-do,2020-07-22,96.4
263,Gyeongsangnam-do,2020-07-22,94.8
264,Gyeongsangnam-do,2020-07-22,94.5
266,Jeollanam-do,2020-07-22,93.6
268,Jeollanam-do,2020-07-22,98.1
271,Gyeongsangbuk-do,2020-07-22,94.9
272,Gyeongsangbuk-do,2020-07-22,96.5
273,Gyeongsangbuk-do,2020-07-22,98.4
276,Gyeongsangbuk-do,2020-07-22,99
277,Gyeongsangbuk-do,2020-07-22,96.6
278,Gyeongsangbuk-do,2020-07-22,95.4
279,Gyeongsangbuk-do,2020-07-22,99
281,Gyeongsangbuk-do,2020-07-22,96.5
283,Gyeongsangbuk-do,2020-07-22,97
284,Gyeongsangnam-do,2020-07-22,97.5
285,Gyeongsangnam-do,2020-07-22,98.1
288,Gyeongsangnam-do,2020-07-22,93.6
289,Gyeongsangnam-do,2020-07-22,97.9
294,Gyeongsangnam-do,2020-07-22,95
295,Gyeongsangnam-do,2020-07-22,96.1
90,Gangwon-do,2020-07-23,94.8
93,Gangwon-do,2020-07-23,89.8
95,Gangwon-do,2020-07-23,98.8
98,Gyeonggi-do,2020-07-23,95.4
99,Gyeonggi-do,2020-07-23,97.6
100,Gangwon-do,2020-07-23,96.4
101,Gangwon-do,2020-07-23,88.1
102,Incheon,2020-07-23,99.1
104,Gangwon-do,2020-07-23,95.3
105,Gangwon-do,2020-07-23,91.9
106,Gangwon-do,2020-07-23,96.9
108,Seoul,2020-07-23,95.5
112,Incheon,2020-07-23,94.4
114,Gangwon-do,2020-07-23,83.3
115,Gyeongsangbuk-do,2020-07-23,93
119,Gyeonggi-do,2020-07-23,96.9
121,Gangwon-do,2020-07-23,95.1
127,Chungcheongbuk-do,2020-07-23,88.9
129,Chungcheongnam-do,2020-07-23,94.6
130,Gyeongsangbuk-do,2020-07-23,93.6
131,Chungcheongbuk-do,2020-07-23,83.6
133,Daejeon,2020-07-23,97
135,Chungcheongbuk-do,2020-07-23,90.5
136,Gyeongsangbuk-do,2020-07-23,90.5
137,Gyeongsangbuk-do,2020-07-23,100
138,Gyeongsangbuk-do,2020-07-23,95.9
140,Jeollabuk-do,2020-07-23,94
143,Daegu,2020-07-23,91.8
146,Jeollabuk-do,2020-07-23,92.5
152,Ulsan,2020-07-23,98
155,Gyeongsangnam-do,2020-07-23,93.5
156,Gwangju,2020-07-23,98.4
159,Busan,2020-07-23,97.3
162,Gyeongsangnam-do,2020-07-23,100
165,Jeollanam-do,2020-07-23,94.1
168,Jeollanam-do,2020-07-23,99.4
169,Jeollanam-do,2020-07-23,98.5
170,Jeollanam-do,2020-07-23,95.3
172,Jeollabuk-do,2020-07-23,93.8
174,Jeollanam-do,2020-07-23,97.1
177,Chungcheongnam-do,2020-07-23,96.6
184,Jeju-do,2020-07-23,82.8
185,Jeju-do,2020-07-23,98.6
188,Jeju-do,2020-07-23,93
189,Jeju-do,2020-07-23,98.8
192,Gyeongsangnam-do,2020-07-23,96.8
201,Incheon,2020-07-23,97
202,Gyeonggi-do,2020-07-23,92.6
203,Gyeonggi-do,2020-07-23,99.9
211,Gangwon-do,2020-07-23,85.3
212,Gangwon-do,2020-07-23,91.1
216,Gangwon-do,2020-07-23,95.8
217,Gangwon-do,2020-07-23,91.1
221,Chungcheongbuk-do,2020-07-23,94.1
226,Chungcheongbuk-do,2020-07-23,92.3
232,Chungcheongnam-do,2020-07-23,97.1
235,Chungcheongnam-do,2020-07-23,87.5
236,Chungcheongnam-do,2020-07-23,95
238,Chungcheongnam-do,2020-07-23,96.1
239,Sejong,2020-07-23,93
243,Chungcheongnam-do,2020-07-23,94.6
244,Jeollabuk-do,2020-07-23,97.4
245,Jeollabuk-do,2020-07-23,85.9
247,Jeollabuk-do,2020-07-23,94.8
248,Jeollabuk-do,2020-07-23,98.4
251,Jeollabuk-do,2020-07-23,87.9
252,Jeollanam-do,2020-07-23,93.5
253,Gyeongsangnam-do,2020-07-23,98.1
254,Jeollabuk-do,2020-07-23,95.8
255,Gyeongsangnam-do,2020-07-23,97.3
257,Gyeongsangnam-do,2020-07-23,96.9
258,Jeollanam-do,2020-07-23,95.4
259,Jeollanam-do,2020-07-23,89.1
260,Jeollanam-do,2020-07-23,93.1
261,Jeollanam-do,2020-07-23,93.8
262,Jeollanam-do,2020-07-23,97.4
263,Gyeongsangnam-do,2020-07-23,96.1
264,Gyeongsangnam-do,2020-07-23,95
266,Jeollanam-do,2020-07-23,93.9
268,Jeollanam-do,2020-07-23,93.1
271,Gyeongsangbuk-do,2020-07-23,90.5
272,Gyeongsangbuk-do,2020-07-23,98.1
273,Gyeongsangbuk-do,2020-07-23,98.3
276,Gyeongsangbuk-do,2020-07-23,99
277,Gyeongsangbuk-do,2020-07-23,98.8
278,Gyeongsangbuk-do,2020-07-23,96.1
279,Gyeongsangbuk-do,2020-07-23,99
281,Gyeongsangbuk-do,2020-07-23,94.9
283,Gyeongsangbuk-do,2020-07-23,96.8
284,Gyeongsangnam-do,2020-07-23,97.9
285,Gyeongsangnam-do,2020-07-23,98.3
288,Gyeongsangnam-do,2020-07-23,93.3
289,Gyeongsangnam-do,2020-07-23,97.8
294,Gyeongsangnam-do,2020-07-23,97.1
295,Gyeongsangnam-do,2020-07-23,95.5
90,Gangwon-do,2020-07-24,96
93,Gangwon-do,2020-07-24,74
95,Gangwon-do,2020-07-24,85
98,Gyeonggi-do,2020-07-24,80.6
99,Gyeonggi-do,2020-07-24,80.3
100,Gangwon-do,2020-07-24,97.8
101,Gangwon-do,2020-07-24,73.1
102,Incheon,2020-07-24,88.3
104,Gangwon-do,2020-07-24,97.6
105,Gangwon-do,2020-07-24,98.8
106,Gangwon-do,2020-07-24,98.1
108,Seoul,2020-07-24,74.3
112,Incheon,2020-07-24,71.5
114,Gangwon-do,2020-07-24,75.1
115,Gyeongsangbuk-do,2020-07-24,99.9
119,Gyeonggi-do,2020-07-24,74
121,Gangwon-do,2020-07-24,90
127,Chungcheongbuk-do,2020-07-24,82.3
129,Chungcheongnam-do,2020-07-24,81.4
130,Gyeongsangbuk-do,2020-07-24,95.8
131,Chungcheongbuk-do,2020-07-24,83.3
133,Daejeon,2020-07-24,96.3
135,Chungcheongbuk-do,2020-07-24,89.8
136,Gyeongsangbuk-do,2020-07-24,87.6
137,Gyeongsangbuk-do,2020-07-24,99.6
138,Gyeongsangbuk-do,2020-07-24,86.1
140,Jeollabuk-do,2020-07-24,94.3
143,Daegu,2020-07-24,91.1
146,Jeollabuk-do,2020-07-24,92.5
152,Ulsan,2020-07-24,89.4
155,Gyeongsangnam-do,2020-07-24,87.6
156,Gwangju,2020-07-24,98.9
159,Busan,2020-07-24,88.5
162,Gyeongsangnam-do,2020-07-24,93.4
165,Jeollanam-do,2020-07-24,96.1
168,Jeollanam-do,2020-07-24,97.1
169,Jeollanam-do,2020-07-24,95.3
170,Jeollanam-do,2020-07-24,91
172,Jeollabuk-do,2020-07-24,94.9
174,Jeollanam-do,2020-07-24,96.6
177,Chungcheongnam-do,2020-07-24,88.5
184,Jeju-do,2020-07-24,84.3
185,Jeju-do,2020-07-24,92.5
188,Jeju-do,2020-07-24,75.8
189,Jeju-do,2020-07-24,96.3
192,Gyeongsangnam-do,2020-07-24,92.5
201,Incheon,2020-07-24,75.3
202,Gyeonggi-do,2020-07-24,71.4
203,Gyeonggi-do,2020-07-24,89.3
211,Gangwon-do,2020-07-24,84.8
212,Gangwon-do,2020-07-24,78.6
216,Gangwon-do,2020-07-24,98.1
217,Gangwon-do,2020-07-24,88.4
221,Chungcheongbuk-do,2020-07-24,84
226,Chungcheongbuk-do,2020-07-24,91.9
232,Chungcheongnam-do,2020-07-24,90.8
235,Chungcheongnam-do,2020-07-24,88
236,Chungcheongnam-do,2020-07-24,94
238,Chungcheongnam-do,2020-07-24,93.5
239,Sejong,2020-07-24,90.9
243,Chungcheongnam-do,2020-07-24,96.5
244,Jeollabuk-do,2020-07-24,98.8
245,Jeollabuk-do,2020-07-24,88.3
247,Jeollabuk-do,2020-07-24,95.3
248,Jeollabuk-do,2020-07-24,99.9
251,Jeollabuk-do,2020-07-24,89.3
252,Jeollanam-do,2020-07-24,92.5
253,Gyeongsangnam-do,2020-07-24,92.6
254,Jeollabuk-do,2020-07-24,96.8
255,Gyeongsangnam-do,2020-07-24,93.4
257,Gyeongsangnam-do,2020-07-24,91
258,Jeollanam-do,2020-07-24,91.8
259,Jeollanam-do,2020-07-24,89.6
260,Jeollanam-do,2020-07-24,91.3
261,Jeollanam-do,2020-07-24,93.9
262,Jeollanam-do,2020-07-24,91.8
263,Gyeongsangnam-do,2020-07-24,91
264,Gyeongsangnam-do,2020-07-24,91.1
266,Jeollanam-do,2020-07-24,89.9
268,Jeollanam-do,2020-07-24,92.6
271,Gyeongsangbuk-do,2020-07-24,90.9
272,Gyeongsangbuk-do,2020-07-24,98.4
273,Gyeongsangbuk-do,2020-07-24,96.9
276,Gyeongsangbuk-do,2020-07-24,98.6
